Name,Full Text,Language,Concept,Text ,Relevance,Month,Year
AnishPrabhakar5,RT @NSMlive: @AjuAjmalpa @kbfc_manjappada @athulmnair1 @KeralaBlasters @ckvineeth @SandeshJhingan @Humey_7 @rinoanto @anasedathodika @Shajiâ€_,ml,TwitterHandle,@NSMlive,0.01,Mar,2018
AnishPrabhakar5,RT @NSMlive: @AjuAjmalpa @kbfc_manjappada @athulmnair1 @KeralaBlasters @ckvineeth @SandeshJhingan @Humey_7 @rinoanto @anasedathodika @Shajiâ€_,ml,TwitterHandle,@Shaji,0.01,Mar,2018
AnishPrabhakar5,"RT @OkayAnkush: Hey @BCCI, how about we find another ground to play cricket on? It's not like this country doesn't have enough grounds. Leaâ€_",en,concept,Keith Urban,0.833837,Mar,2018
AnishPrabhakar5,"RT @OkayAnkush: Hey @BCCI, how about we find another ground to play cricket on? It's not like this country doesn't have enough grounds. Leaâ€_",en,concept,Rockabilly,0.83027,Mar,2018
AnishPrabhakar5,"RT @OkayAnkush: Hey @BCCI, how about we find another ground to play cricket on? It's not like this country doesn't have enough grounds. Leaâ€_",en,Sport,cricket,0.849417,Mar,2018
AnishPrabhakar5,"RT @OkayAnkush: Hey @BCCI, how about we find another ground to play cricket on? It's not like this country doesn't have enough grounds. Leaâ€_",en,Company,BCCI,0.318542,Mar,2018
AnishPrabhakar5,"RT @OkayAnkush: Hey @BCCI, how about we find another ground to play cricket on? It's not like this country doesn't have enough grounds. Leaâ€_",en,TwitterHandle,@OkayAnkush,0.318542,Mar,2018
AnishPrabhakar5,"RT @OkayAnkush: Hey @BCCI, how about we find another ground to play cricket on? It's not like this country doesn't have enough grounds. Leaâ€_",en,TwitterHandle,@BCCI,0.318542,Mar,2018
AnishPrabhakar5,RT @ATKFans: #SaveKochiTurf https://t.co/GRBV3kpOyM,und,TwitterHandle,@ATKFans,0.01,Mar,2018
AnishPrabhakar5,RT @GokulamKeralaFC: Cricket is important but ruining a FIFA approved turf is not acceptable especially when another stadium with all the fâ€_,en,concept,Melbourne Cricket Ground,0.865266,Mar,2018
AnishPrabhakar5,RT @GokulamKeralaFC: Cricket is important but ruining a FIFA approved turf is not acceptable especially when another stadium with all the fâ€_,en,Organization,FIFA,0.33,Mar,2018
AnishPrabhakar5,RT @GokulamKeralaFC: Cricket is important but ruining a FIFA approved turf is not acceptable especially when another stadium with all the fâ€_,en,TwitterHandle,@GokulamKeralaFC,0.33,Mar,2018
AnishPrabhakar5,"Dear @BCCI &amp; KCA
Please do reschedule India vs West Indies cricket match from #JawaharlalNehruStadium_Kochi toâ€_ https://t.co/oI8BQDTt1E",en,concept,West Indies cricket team,0.927648,Mar,2018
AnishPrabhakar5,"Dear @BCCI &amp; KCA
Please do reschedule India vs West Indies cricket match from #JawaharlalNehruStadium_Kochi toâ€_ https://t.co/oI8BQDTt1E",en,concept,Cricket,0.911886,Mar,2018
AnishPrabhakar5,"Dear @BCCI &amp; KCA
Please do reschedule India vs West Indies cricket match from #JawaharlalNehruStadium_Kochi toâ€_ https://t.co/oI8BQDTt1E",en,concept,Test cricket,0.883481,Mar,2018
AnishPrabhakar5,"Dear @BCCI &amp; KCA
Please do reschedule India vs West Indies cricket match from #JawaharlalNehruStadium_Kochi toâ€_ https://t.co/oI8BQDTt1E",en,concept,Twenty20,0.771888,Mar,2018
AnishPrabhakar5,"Dear @BCCI &amp; KCA
Please do reschedule India vs West Indies cricket match from #JawaharlalNehruStadium_Kochi toâ€_ https://t.co/oI8BQDTt1E",en,concept,Cricket World Cup,0.638277,Mar,2018
AnishPrabhakar5,"Dear @BCCI &amp; KCA
Please do reschedule India vs West Indies cricket match from #JawaharlalNehruStadium_Kochi toâ€_ https://t.co/oI8BQDTt1E",en,concept,Indies,0.620553,Mar,2018
AnishPrabhakar5,"Dear @BCCI &amp; KCA
Please do reschedule India vs West Indies cricket match from #JawaharlalNehruStadium_Kochi toâ€_ https://t.co/oI8BQDTt1E",en,concept,West Indies Cricket Board,0.558976,Mar,2018
AnishPrabhakar5,"Dear @BCCI &amp; KCA
Please do reschedule India vs West Indies cricket match from #JawaharlalNehruStadium_Kochi toâ€_ https://t.co/oI8BQDTt1E",en,concept,One Day International,0.547743,Mar,2018
AnishPrabhakar5,"Dear @BCCI &amp; KCA
Please do reschedule India vs West Indies cricket match from #JawaharlalNehruStadium_Kochi toâ€_ https://t.co/oI8BQDTt1E",en,Location,West Indies,0.91714,Mar,2018
AnishPrabhakar5,"Dear @BCCI &amp; KCA
Please do reschedule India vs West Indies cricket match from #JawaharlalNehruStadium_Kochi toâ€_ https://t.co/oI8BQDTt1E",en,Location,India,0.462011,Mar,2018
AnishPrabhakar5,"Dear @BCCI &amp; KCA
Please do reschedule India vs West Indies cricket match from #JawaharlalNehruStadium_Kochi toâ€_ https://t.co/oI8BQDTt1E",en,Company,BCCI,0.2425,Mar,2018
AnishPrabhakar5,"Dear @BCCI &amp; KCA
Please do reschedule India vs West Indies cricket match from #JawaharlalNehruStadium_Kochi toâ€_ https://t.co/oI8BQDTt1E",en,TwitterHandle,@BCCI,0.2425,Mar,2018
AnishPrabhakar5,"RT @ckvineeth: Over the course of this week, I have read various reports that the turf at the Jawaharlal Nehru International Stadium will bâ€_",en,concept,Jawaharlal Nehru,0.92115,Mar,2018
AnishPrabhakar5,"RT @ckvineeth: Over the course of this week, I have read various reports that the turf at the Jawaharlal Nehru International Stadium will bâ€_",en,Facility,Jawaharlal Nehru International Stadium,0.33,Mar,2018
AnishPrabhakar5,"RT @ckvineeth: Over the course of this week, I have read various reports that the turf at the Jawaharlal Nehru International Stadium will bâ€_",en,TwitterHandle,@ckvineeth,0.33,Mar,2018
AnishPrabhakar5,RT @cpdfootball: Donâ€™t vandalise the @FIFAcom certified #football pitch at the #JawaharlalNehru Stadium in #Kochi. There is enough space foâ€_,en,concept,Association football pitch,0.895,Mar,2018
AnishPrabhakar5,RT @cpdfootball: Donâ€™t vandalise the @FIFAcom certified #football pitch at the #JawaharlalNehru Stadium in #Kochi. There is enough space foâ€_,en,concept,Pitch,0.79672,Mar,2018
AnishPrabhakar5,RT @cpdfootball: Donâ€™t vandalise the @FIFAcom certified #football pitch at the #JawaharlalNehru Stadium in #Kochi. There is enough space foâ€_,en,Location,Kochi,0.977888,Mar,2018
AnishPrabhakar5,RT @cpdfootball: Donâ€™t vandalise the @FIFAcom certified #football pitch at the #JawaharlalNehru Stadium in #Kochi. There is enough space foâ€_,en,Facility,JawaharlalNehru Stadium,0.8319,Mar,2018
AnishPrabhakar5,RT @cpdfootball: Donâ€™t vandalise the @FIFAcom certified #football pitch at the #JawaharlalNehru Stadium in #Kochi. There is enough space foâ€_,en,Sport,football,0.555993,Mar,2018
AnishPrabhakar5,RT @cpdfootball: Donâ€™t vandalise the @FIFAcom certified #football pitch at the #JawaharlalNehru Stadium in #Kochi. There is enough space foâ€_,en,TwitterHandle,@cpdfootball,0.555993,Mar,2018
AnishPrabhakar5,RT @cpdfootball: Donâ€™t vandalise the @FIFAcom certified #football pitch at the #JawaharlalNehru Stadium in #Kochi. There is enough space foâ€_,en,TwitterHandle,@FIFAcom,0.555993,Mar,2018
AnishPrabhakar5,"RT @rinoanto: Us players spend 90 minutes on the pitch. FIFA officials come and go. Fans come, shout and leave. But throughout the year, thâ€_",en,concept,Warner Bros. Records albums,0.831491,Mar,2018
AnishPrabhakar5,"RT @rinoanto: Us players spend 90 minutes on the pitch. FIFA officials come and go. Fans come, shout and leave. But throughout the year, thâ€_",en,Organization,FIFA,0.814985,Mar,2018
AnishPrabhakar5,"RT @rinoanto: Us players spend 90 minutes on the pitch. FIFA officials come and go. Fans come, shout and leave. But throughout the year, thâ€_",en,Location,Us,0.744066,Mar,2018
AnishPrabhakar5,"RT @rinoanto: Us players spend 90 minutes on the pitch. FIFA officials come and go. Fans come, shout and leave. But throughout the year, thâ€_",en,Quantity,90 minutes,0.744066,Mar,2018
AnishPrabhakar5,"RT @rinoanto: Us players spend 90 minutes on the pitch. FIFA officials come and go. Fans come, shout and leave. But throughout the year, thâ€_",en,TwitterHandle,@rinoanto,0.744066,Mar,2018
AnishPrabhakar5,"RT @kbfc_manjappada: Finally Some Good news Coming
Thanks @ShashiTharoor sir for joining #SaveKochiTurf campaign and lending your support hâ€_",en,concept,Debut albums,0.865138,Mar,2018
AnishPrabhakar5,"RT @kbfc_manjappada: Finally Some Good news Coming
Thanks @ShashiTharoor sir for joining #SaveKochiTurf campaign and lending your support hâ€_",en,concept,Christian terms,0.847783,Mar,2018
AnishPrabhakar5,"RT @kbfc_manjappada: Finally Some Good news Coming
Thanks @ShashiTharoor sir for joining #SaveKochiTurf campaign and lending your support hâ€_",en,Company,SaveKochiTurf,0.844969,Mar,2018
AnishPrabhakar5,"RT @kbfc_manjappada: Finally Some Good news Coming
Thanks @ShashiTharoor sir for joining #SaveKochiTurf campaign and lending your support hâ€_",en,TwitterHandle,@kbfc_manjappada,0.844969,Mar,2018
AnishPrabhakar5,"RT @kbfc_manjappada: Finally Some Good news Coming
Thanks @ShashiTharoor sir for joining #SaveKochiTurf campaign and lending your support hâ€_",en,TwitterHandle,@ShashiTharoor,0.844969,Mar,2018
AnishPrabhakar5,@PankuBLANCO @bengalurufc @IndSuperLeague @chetrisunil11 Karma is a boomerang!!,en,concept,Viper,0.856269,Mar,2018
AnishPrabhakar5,@PankuBLANCO @bengalurufc @IndSuperLeague @chetrisunil11 Karma is a boomerang!!,en,TwitterHandle,@IndSuperLeague,0.01,Mar,2018
AnishPrabhakar5,@PankuBLANCO @bengalurufc @IndSuperLeague @chetrisunil11 Karma is a boomerang!!,en,TwitterHandle,@chetrisunil11,0.01,Mar,2018
AnishPrabhakar5,@PankuBLANCO @bengalurufc @IndSuperLeague @chetrisunil11 Karma is a boomerang!!,en,TwitterHandle,@PankuBLANCO,0.01,Mar,2018
AnishPrabhakar5,@PankuBLANCO @bengalurufc @IndSuperLeague @chetrisunil11 Karma is a boomerang!!,en,TwitterHandle,@bengalurufc,0.01,Mar,2018
AnishPrabhakar5,RT @ivanrakitic: _Ÿ‘€â__ï¸è #ForÃ§aBarÃ§a _Ÿ”µ_Ÿ”´ https://t.co/cRAIH4fxTs,und,TwitterHandle,@ivanrakitic,0.01,Mar,2018
AnishPrabhakar5,@iswaryaaaa Nothing! You said the rite thing!! _Ÿ’ª,en,TwitterHandle,@iswaryaaaa,0.01,Mar,2018
AnishPrabhakar5,@iswaryaaaa _Ÿ_£,und,TwitterHandle,@iswaryaaaa,0.01,Mar,2018
AnishPrabhakar5,Thank you soo much @djterimiko _Ÿ”¥ @TheLostStories _Ÿ”¥ for an amazing party! One of the best moments in ma life! Can'tâ€_ https://t.co/Do4kiDRvmy,en,concept,2006 albums,0.915505,Mar,2018
AnishPrabhakar5,Thank you soo much @djterimiko _Ÿ”¥ @TheLostStories _Ÿ”¥ for an amazing party! One of the best moments in ma life! Can'tâ€_ https://t.co/Do4kiDRvmy,en,TwitterHandle,@TheLostStories,0.01,Mar,2018
AnishPrabhakar5,Thank you soo much @djterimiko _Ÿ”¥ @TheLostStories _Ÿ”¥ for an amazing party! One of the best moments in ma life! Can'tâ€_ https://t.co/Do4kiDRvmy,en,TwitterHandle,@djterimiko,0.01,Mar,2018
AnishPrabhakar5,Football is all about respect _Ÿ™‡ https://t.co/ky5w2i408n,en,Sport,Football,0.33,Mar,2018
AnishPrabhakar5,RT @FCBarcelona: âè° Final whistle at Camp Nou! FC Barcelona 1-0 AtlÃ©tico Madrid â__ Messi _Ÿ”µ_Ÿ”´ #ForÃ§aBarÃ§a #BarÃ§aAtleti https://t.co/tZLTPzaLiS,pt,concept,FC Barcelona,0.96462,Mar,2018
AnishPrabhakar5,RT @FCBarcelona: âè° Final whistle at Camp Nou! FC Barcelona 1-0 AtlÃ©tico Madrid â__ Messi _Ÿ”µ_Ÿ”´ #ForÃ§aBarÃ§a #BarÃ§aAtleti https://t.co/tZLTPzaLiS,pt,concept,La Liga,0.740053,Mar,2018
AnishPrabhakar5,RT @FCBarcelona: âè° Final whistle at Camp Nou! FC Barcelona 1-0 AtlÃ©tico Madrid â__ Messi _Ÿ”µ_Ÿ”´ #ForÃ§aBarÃ§a #BarÃ§aAtleti https://t.co/tZLTPzaLiS,pt,concept,Camp Nou,0.68,Mar,2018
AnishPrabhakar5,RT @FCBarcelona: âè° Final whistle at Camp Nou! FC Barcelona 1-0 AtlÃ©tico Madrid â__ Messi _Ÿ”µ_Ÿ”´ #ForÃ§aBarÃ§a #BarÃ§aAtleti https://t.co/tZLTPzaLiS,pt,concept,Barcelona,0.636269,Mar,2018
AnishPrabhakar5,RT @FCBarcelona: âè° Final whistle at Camp Nou! FC Barcelona 1-0 AtlÃ©tico Madrid â__ Messi _Ÿ”µ_Ÿ”´ #ForÃ§aBarÃ§a #BarÃ§aAtleti https://t.co/tZLTPzaLiS,pt,concept,Lionel Messi,0.608819,Mar,2018
AnishPrabhakar5,RT @FCBarcelona: âè° Final whistle at Camp Nou! FC Barcelona 1-0 AtlÃ©tico Madrid â__ Messi _Ÿ”µ_Ÿ”´ #ForÃ§aBarÃ§a #BarÃ§aAtleti https://t.co/tZLTPzaLiS,pt,concept,FIFA World Player of the Year,0.598987,Mar,2018
AnishPrabhakar5,RT @FCBarcelona: âè° Final whistle at Camp Nou! FC Barcelona 1-0 AtlÃ©tico Madrid â__ Messi _Ÿ”µ_Ÿ”´ #ForÃ§aBarÃ§a #BarÃ§aAtleti https://t.co/tZLTPzaLiS,pt,concept,FC Barcelona AtlÃ¨tic,0.550991,Mar,2018
AnishPrabhakar5,RT @FCBarcelona: âè° Final whistle at Camp Nou! FC Barcelona 1-0 AtlÃ©tico Madrid â__ Messi _Ÿ”µ_Ÿ”´ #ForÃ§aBarÃ§a #BarÃ§aAtleti https://t.co/tZLTPzaLiS,pt,concept,Supercopa de EspaÃ±a,0.533501,Mar,2018
AnishPrabhakar5,RT @FCBarcelona: âè° Final whistle at Camp Nou! FC Barcelona 1-0 AtlÃ©tico Madrid â__ Messi _Ÿ”µ_Ÿ”´ #ForÃ§aBarÃ§a #BarÃ§aAtleti https://t.co/tZLTPzaLiS,pt,GeographicFeature,Camp Nou,0.993177,Mar,2018
AnishPrabhakar5,RT @FCBarcelona: âè° Final whistle at Camp Nou! FC Barcelona 1-0 AtlÃ©tico Madrid â__ Messi _Ÿ”µ_Ÿ”´ #ForÃ§aBarÃ§a #BarÃ§aAtleti https://t.co/tZLTPzaLiS,pt,Location,Barcelona,0.549357,Mar,2018
AnishPrabhakar5,RT @FCBarcelona: âè° Final whistle at Camp Nou! FC Barcelona 1-0 AtlÃ©tico Madrid â__ Messi _Ÿ”µ_Ÿ”´ #ForÃ§aBarÃ§a #BarÃ§aAtleti https://t.co/tZLTPzaLiS,pt,TwitterHandle,@FCBarcelona,0.549357,Mar,2018
AnishPrabhakar5,"RT @Goal_India: Big news, @kbfc_manjappada!
@jamosfoundation signs new contract to stay at @KeralaBlasters as head coach until 2021!
READâ€_",en,concept,Coach,0.9044,Mar,2018
AnishPrabhakar5,"RT @Goal_India: Big news, @kbfc_manjappada!
@jamosfoundation signs new contract to stay at @KeralaBlasters as head coach until 2021!
READâ€_",en,TwitterHandle,@jamosfoundation,0.01,Mar,2018
AnishPrabhakar5,"RT @Goal_India: Big news, @kbfc_manjappada!
@jamosfoundation signs new contract to stay at @KeralaBlasters as head coach until 2021!
READâ€_",en,TwitterHandle,@kbfc_manjappada,0.01,Mar,2018
AnishPrabhakar5,"RT @Goal_India: Big news, @kbfc_manjappada!
@jamosfoundation signs new contract to stay at @KeralaBlasters as head coach until 2021!
READâ€_",en,TwitterHandle,@KeralaBlasters,0.01,Mar,2018
AnishPrabhakar5,"RT @Goal_India: Big news, @kbfc_manjappada!
@jamosfoundation signs new contract to stay at @KeralaBlasters as head coach until 2021!
READâ€_",en,TwitterHandle,@Goal_India,0.01,Mar,2018
AnishPrabhakar5,"RT @MisterCalvoChip: Ronaldinho _Ÿ”¥_Ÿ˜_
https://t.co/eDjuu82vCv",pt,TwitterHandle,@MisterCalvoChip,0.01,Mar,2018
AnishPrabhakar5,"RT @rahulsarmakumar: #KeralaBlasters finish 6th in #HeroISL and gets direct qualification for #SuperCup ...So far,6 teams from ISL and 5 teâ€_",en,TwitterHandle,@rahulsarmakumar,0.01,Mar,2018
AnishPrabhakar5,@iswaryaaaa _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚,und,TwitterHandle,@iswaryaaaa,0.01,Mar,2018
AnishPrabhakar5,"RT @kbfc_manjappada: Manjappada ready to conquer Banglore 
@KeralaBlasters @IndSuperLeague #LetsFootball #BENKER https://t.co/hn6LA6GtDs",en,Location,Banglore,0.952805,Mar,2018
AnishPrabhakar5,"RT @kbfc_manjappada: Manjappada ready to conquer Banglore 
@KeralaBlasters @IndSuperLeague #LetsFootball #BENKER https://t.co/hn6LA6GtDs",en,TwitterHandle,@kbfc_manjappada,0.952805,Mar,2018
AnishPrabhakar5,"RT @kbfc_manjappada: Manjappada ready to conquer Banglore 
@KeralaBlasters @IndSuperLeague #LetsFootball #BENKER https://t.co/hn6LA6GtDs",en,TwitterHandle,@IndSuperLeague,0.952805,Mar,2018
AnishPrabhakar5,"RT @kbfc_manjappada: Manjappada ready to conquer Banglore 
@KeralaBlasters @IndSuperLeague #LetsFootball #BENKER https://t.co/hn6LA6GtDs",en,TwitterHandle,@KeralaBlasters,0.952805,Mar,2018
AnishPrabhakar5,@Videocond2h B) Avinash Singh Rathore,en,concept,Rajyavardhan Singh Rathore,0.895888,Mar,2018
AnishPrabhakar5,@Videocond2h B) Avinash Singh Rathore,en,Person,Avinash Singh Rathore,0.33,Mar,2018
AnishPrabhakar5,@Videocond2h B) Avinash Singh Rathore,en,TwitterHandle,@Videocond2h,0.33,Mar,2018
AnishPrabhakar5,"When you have the ball at your feet, you are free..  it's almost like you are hearing music _Ÿ_µ â__
#Footballâ€_ https://t.co/2ZXsR1WGEq",en,concept,You Are Free,0.91136,Mar,2018
AnishPrabhakar5,@rhajnissri _Ÿ˜•,und,TwitterHandle,@rhajnissri,0.01,Mar,2018
AnishPrabhakar5,"RT @kbfc_manjappada: We @kbfc_manjappada  booked 51 tickets in @goairlinesindia G8 653 (COK-BLR) 9.25am ,Mar 1 and now the flight is cancelâ€_",en,concept,Russia,0.858157,Feb,2018
AnishPrabhakar5,"RT @kbfc_manjappada: We @kbfc_manjappada  booked 51 tickets in @goairlinesindia G8 653 (COK-BLR) 9.25am ,Mar 1 and now the flight is cancelâ€_",en,TwitterHandle,@kbfc_manjappada,0.01,Feb,2018
AnishPrabhakar5,"RT @kbfc_manjappada: We @kbfc_manjappada  booked 51 tickets in @goairlinesindia G8 653 (COK-BLR) 9.25am ,Mar 1 and now the flight is cancelâ€_",en,TwitterHandle,@goairlinesindia,0.01,Feb,2018
AnishPrabhakar5,"An acrobatic goal by Henry kisekka seals an away win for ""Gaint killer FC"" Congratulations  @GokulamKeralaFC ! Keepâ€_ https://t.co/9Jl94KDVie",en,concept,UK Singles Chart number-one singles,0.86658,Feb,2018
AnishPrabhakar5,"An acrobatic goal by Henry kisekka seals an away win for ""Gaint killer FC"" Congratulations  @GokulamKeralaFC ! Keepâ€_ https://t.co/9Jl94KDVie",en,Person,Henry kisekka,0.98182,Feb,2018
AnishPrabhakar5,"An acrobatic goal by Henry kisekka seals an away win for ""Gaint killer FC"" Congratulations  @GokulamKeralaFC ! Keepâ€_ https://t.co/9Jl94KDVie",en,TwitterHandle,@GokulamKeralaFC,0.98182,Feb,2018
AnishPrabhakar5,The best fan club  _Ÿ˜ç_Ÿ˜ç_Ÿ˜ç ! Proud to be a part of @kbfc_manjappada ! #YellowArmy #Manjappada https://t.co/Vyby0vwyRL,en,concept,2006 albums,0.844978,Feb,2018
AnishPrabhakar5,The best fan club  _Ÿ˜ç_Ÿ˜ç_Ÿ˜ç ! Proud to be a part of @kbfc_manjappada ! #YellowArmy #Manjappada https://t.co/Vyby0vwyRL,en,concept,English-language films,0.832016,Feb,2018
AnishPrabhakar5,The best fan club  _Ÿ˜ç_Ÿ˜ç_Ÿ˜ç ! Proud to be a part of @kbfc_manjappada ! #YellowArmy #Manjappada https://t.co/Vyby0vwyRL,en,Person,YellowArmy Manjappada,0.955906,Feb,2018
AnishPrabhakar5,The best fan club  _Ÿ˜ç_Ÿ˜ç_Ÿ˜ç ! Proud to be a part of @kbfc_manjappada ! #YellowArmy #Manjappada https://t.co/Vyby0vwyRL,en,TwitterHandle,@kbfc_manjappada,0.955906,Feb,2018
AnishPrabhakar5,"RT @KeralaBlasters: The Mallu boys!
#KeralaBlasters #IniKaliMaarum #LetsFootball https://t.co/W3peToUjwl",en,TwitterHandle,@KeralaBlasters,0.01,Feb,2018
AnishPrabhakar5,RT @Brodiesmith21: This was part of it _Ÿ˜• https://t.co/aypK4brOSN,en,TwitterHandle,@Brodiesmith21,0.01,Feb,2018
AnishPrabhakar5,"RT @fcmanjappada: Thank You @ttovino for Launching @fcmanjappada Jersey 
@subin_mathew https://t.co/xMIwLw2z1M",en,Facility,fcmanjappada Jersey,0.900757,Feb,2018
AnishPrabhakar5,"RT @fcmanjappada: Thank You @ttovino for Launching @fcmanjappada Jersey 
@subin_mathew https://t.co/xMIwLw2z1M",en,TwitterHandle,@fcmanjappada,0.900757,Feb,2018
AnishPrabhakar5,"RT @fcmanjappada: Thank You @ttovino for Launching @fcmanjappada Jersey 
@subin_mathew https://t.co/xMIwLw2z1M",en,TwitterHandle,@subin_mathew,0.900757,Feb,2018
AnishPrabhakar5,"RT @fcmanjappada: Thank You @ttovino for Launching @fcmanjappada Jersey 
@subin_mathew https://t.co/xMIwLw2z1M",en,TwitterHandle,@ttovino,0.900757,Feb,2018
AnishPrabhakar5,@chipmunk__99 Confession?,en,TwitterHandle,@chipmunk__99,0.01,Feb,2018
AnishPrabhakar5,RT @FootbalIStuff: When you spot that little gap _Ÿ‘Œ https://t.co/D3b5evFjhC,en,concept,1938 births,0.833348,Feb,2018
AnishPrabhakar5,RT @FootbalIStuff: When you spot that little gap _Ÿ‘Œ https://t.co/D3b5evFjhC,en,TwitterHandle,@FootbalIStuff,0.01,Feb,2018
AnishPrabhakar5,RT @Mohanlal: https://t.co/HGTI1YBKWd,und,TwitterHandle,@Mohanlal,0.01,Feb,2018
AnishPrabhakar5,RT @landpsychology: Twitter Bird! https://t.co/0HR6bkSnuE,en,concept,Twitter,0.886784,Feb,2018
AnishPrabhakar5,RT @landpsychology: Twitter Bird! https://t.co/0HR6bkSnuE,en,TwitterHandle,@landpsychology,0.01,Feb,2018
AnishPrabhakar5,RT @ivanrakitic: Â¡A la final _Ÿè†! Â¡Vamos equipo! _Ÿ™Œ_Ÿ‘è #otrogolitoparamischicas â__ï¸è_Ÿ‘¨â€ç_Ÿ‘©â€ç_Ÿ‘§â€ç_Ÿ‘§#CopadelRey #ForÃ§aBarÃ§a _Ÿ”µ_Ÿ”´ https://t.co/kOQCQUi6WT,es,TwitterHandle,@ivanrakitic,0.01,Feb,2018
AnishPrabhakar5,RT @landpsychology: Walking clouds. https://t.co/C8fNNe6Xu7,en,TwitterHandle,@landpsychology,0.01,Feb,2018
AnishPrabhakar5,RT @MotherwellFC: _Ÿ™Œ | Indian Under 17 international goalkeeper Dheeraj Singh Moirangthem started his trial with the club on Thursday and waâ€_,en,concept,Jury,0.878864,Feb,2018
AnishPrabhakar5,RT @MotherwellFC: _Ÿ™Œ | Indian Under 17 international goalkeeper Dheeraj Singh Moirangthem started his trial with the club on Thursday and waâ€_,en,Person,Dheeraj Singh Moirangthem,0.33,Feb,2018
AnishPrabhakar5,RT @MotherwellFC: _Ÿ™Œ | Indian Under 17 international goalkeeper Dheeraj Singh Moirangthem started his trial with the club on Thursday and waâ€_,en,TwitterHandle,@MotherwellFC,0.33,Feb,2018
AnishPrabhakar5,"RT @Humey_7: This is a tough one to take! From something so innocuous as well! Devastated to be out, but believe me when I say, I WILL BE Bâ€_",en,concept,Natalia Podolskaya,0.835361,Feb,2018
AnishPrabhakar5,"RT @Humey_7: This is a tough one to take! From something so innocuous as well! Devastated to be out, but believe me when I say, I WILL BE Bâ€_",en,concept,George Nozuka,0.806816,Feb,2018
AnishPrabhakar5,"RT @Humey_7: This is a tough one to take! From something so innocuous as well! Devastated to be out, but believe me when I say, I WILL BE Bâ€_",en,TwitterHandle,@Humey_7,0.01,Feb,2018
AnishPrabhakar5,"RT @kbfc_manjappada: Manjappada's Day For Daffodils , Carnival for Special Children , in association with Helping Hand Organization (H2O)â€_",en,concept,Organization,0.859433,Feb,2018
